image_name,class_name,block_index,hex_color,r,g,b,coords,delta
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,9,#414141,65,65,65,"(77, 288, 93, 297)",29.444863728670914
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,10,#565656,86,86,86,"(457, 286, 473, 295)",6.928203230275509
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,11,#565656,86,86,86,"(455, 60, 472, 69)",6.928203230275509
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,12,#505050,80,80,80,"(361, 287, 377, 296)",3.4641016151377544
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,15,#555555,85,85,85,"(551, 286, 568, 295)",5.196152422706632
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,18,#4c4c4c,76,76,76,"(360, 61, 376, 69)",10.392304845413264
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(266, 170, 281, 178)",173.20508075688772
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,1,#afafaf,175,175,175,"(172, 171, 187, 179)",161.0807251039056
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,2,#bababa,186,186,186,"(361, 170, 376, 177)",180.13328398716322
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,3,#b7b7b7,183,183,183,"(646, 167, 661, 176)",174.9371315644566
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,4,#c4c4c4,196,196,196,"(456, 169, 472, 177)",197.45379206285202
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,5,#9f9f9f,159,159,159,"(77, 172, 93, 180)",133.36791218280356
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,6,#bcbcbc,188,188,188,"(551, 168, 567, 176)",183.597385602301
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,7,#b9b9b9,185,185,185,"(346, 132, 358, 137)",178.40123317959436
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,8,#b2b2b2,178,178,178,"(632, 131, 644, 135)",166.27687752661222
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,9,#b0b0b0,176,176,176,"(252, 133, 264, 138)",162.81277591147446
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,10,#c0c0c0,192,192,192,"(536, 131, 549, 136)",190.5255888325765
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,11,#a6a6a6,166,166,166,"(157, 134, 169, 138)",145.4922678357857
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,12,#bababa,186,186,186,"(442, 132, 454, 136)",180.13328398716322
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,13,#b6b6b6,182,182,182,"(159, 360, 171, 365)",173.20508075688772
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,14,#b7b7b7,183,183,183,"(348, 360, 360, 365)",174.9371315644566
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,0,#b8b8b8,184,184,184,"(266, 170, 281, 178)",176.6691823720255
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(172, 170, 187, 179)",169.74097914175
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,2,#a7a7a7,167,167,167,"(77, 171, 93, 179)",147.22431864335456
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,3,#c1c1c1,193,193,193,"(361, 169, 376, 177)",192.25763964014538
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,4,#c2c2c2,194,194,194,"(456, 169, 472, 177)",193.98969044771425
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,5,#bababa,186,186,186,"(646, 167, 662, 175)",180.13328398716322
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,6,#b9b9b9,185,185,185,"(346, 132, 358, 137)",178.40123317959436
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,7,#b0b0b0,176,176,176,"(252, 133, 264, 138)",162.81277591147446
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,8,#c1c1c1,193,193,193,"(551, 168, 568, 176)",192.25763964014538
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,9,#bfbfbf,191,191,191,"(442, 131, 454, 136)",188.79353802500762
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,10,#b7b7b7,183,183,183,"(632, 130, 645, 135)",174.9371315644566
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,11,#a6a6a6,166,166,166,"(158, 134, 169, 138)",145.4922678357857
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,12,#bdbdbd,189,189,189,"(537, 131, 549, 136)",185.32943640986986
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,0,#535353,83,83,83,"(268, 309, 284, 317)",1.7320508075688772
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,1,#575757,87,87,87,"(266, 83, 283, 91)",8.660254037844387
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,2,#575757,87,87,87,"(647, 80, 663, 89)",8.660254037844387
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,3,#515151,81,81,81,"(552, 81, 568, 89)",1.7320508075688772
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,4,#5d5d5d,93,93,93,"(457, 81, 473, 90)",19.05255888325765
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,5,#525252,82,82,82,"(174, 309, 190, 318)",0.0
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,6,#5e5e5e,94,94,94,"(361, 82, 377, 90)",20.784609690826528
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,7,#535353,83,83,83,"(458, 308, 474, 316)",1.7320508075688772
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,8,#4f4f4f,79,79,79,"(172, 84, 188, 92)",5.196152422706632
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,9,#555555,85,85,85,"(648, 307, 665, 315)",5.196152422706632
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,10,#5b5b5b,91,91,91,"(363, 308, 379, 317)",15.588457268119896
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,14,#474747,71,71,71,"(80, 309, 95, 318)",19.05255888325765
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,16,#595959,89,89,89,"(553, 307, 569, 316)",12.12435565298214
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,22,#4c4c4c,76,76,76,"(79, 84, 94, 93)",10.392304845413264
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,0,#b4b4b4,180,180,180,"(266, 170, 281, 178)",169.74097914175
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,1,#b6b6b6,182,182,182,"(172, 170, 188, 179)",173.20508075688772
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,2,#b2b2b2,178,178,178,"(647, 167, 662, 175)",166.27687752661222
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,3,#a9a9a9,169,169,169,"(78, 171, 93, 179)",150.68842025849233
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,4,#bebebe,190,190,190,"(361, 169, 376, 177)",187.06148721743875
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,5,#c0c0c0,192,192,192,"(456, 169, 472, 176)",190.5255888325765
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,6,#c1c1c1,193,193,193,"(346, 131, 358, 136)",192.25763964014538
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,7,#b9b9b9,185,185,185,"(252, 132, 264, 137)",178.40123317959436
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,8,#b8b8b8,184,184,184,"(552, 168, 568, 176)",176.6691823720255
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,9,#b1b1b1,177,177,177,"(158, 133, 169, 138)",164.54482671904336
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,10,#bbbbbb,187,187,187,"(442, 131, 454, 136)",181.86533479473212
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,11,#c7c7c7,199,199,199,"(536, 130, 549, 136)",202.64994448555865
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,12,#b1b1b1,177,177,177,"(632, 130, 644, 135)",164.54482671904336
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,0,#4e4e4e,78,78,78,"(647, 90, 664, 98)",6.928203230275509
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,1,#414141,65,65,65,"(79, 94, 95, 102)",29.444863728670914
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,2,#585858,88,88,88,"(267, 92, 283, 101)",10.392304845413264
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,3,#5b5b5b,91,91,91,"(268, 320, 285, 329)",15.588457268119896
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,4,#505050,80,80,80,"(457, 91, 473, 99)",3.4641016151377544
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,5,#585858,88,88,88,"(552, 90, 569, 99)",10.392304845413264
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,6,#4f4f4f,79,79,79,"(649, 318, 665, 327)",5.196152422706632
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,7,#474747,71,71,71,"(80, 320, 96, 329)",19.05255888325765
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,8,#545454,84,84,84,"(174, 320, 190, 329)",3.4641016151377544
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,9,#494949,73,73,73,"(554, 319, 570, 327)",15.588457268119896
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,10,#5b5b5b,91,91,91,"(362, 91, 378, 100)",15.588457268119896
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,11,#5a5a5a,90,90,90,"(458, 319, 475, 328)",13.856406460551018
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,12,#515151,81,81,81,"(173, 93, 189, 102)",1.7320508075688772
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,13,#616161,97,97,97,"(363, 319, 380, 328)",25.98076211353316
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(266, 170, 281, 178)",174.9371315644566
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,1,#aeaeae,174,174,174,"(172, 171, 187, 179)",159.34867429633672
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,2,#b7b7b7,183,183,183,"(362, 170, 376, 177)",174.9371315644566
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,3,#b9b9b9,185,185,185,"(646, 167, 662, 176)",178.40123317959436
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(456, 169, 472, 177)",192.25763964014538
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,5,#b8b8b8,184,184,184,"(346, 132, 359, 137)",176.6691823720255
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,6,#a0a0a0,160,160,160,"(77, 172, 93, 180)",135.09996299037243
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,7,#acacac,172,172,172,"(252, 133, 264, 137)",155.88457268119896
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,8,#bfbfbf,191,191,191,"(551, 168, 568, 176)",188.79353802500762
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,9,#b4b4b4,180,180,180,"(157, 133, 169, 138)",169.74097914175
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,10,#bebebe,190,190,190,"(442, 131, 454, 136)",187.06148721743875
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,11,#bababa,186,186,186,"(632, 130, 644, 135)",180.13328398716322
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,12,#c1c1c1,193,193,193,"(536, 130, 549, 136)",192.25763964014538
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,0,#b5b5b5,181,181,181,"(266, 170, 281, 178)",171.47302994931886
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,1,#b2b2b2,178,178,178,"(172, 171, 187, 179)",166.27687752661222
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,2,#b6b6b6,182,182,182,"(361, 170, 376, 178)",173.20508075688772
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,3,#b0b0b0,176,176,176,"(646, 168, 662, 176)",162.81277591147446
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,4,#c2c2c2,194,194,194,"(456, 169, 472, 177)",193.98969044771425
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,5,#a1a1a1,161,161,161,"(78, 172, 93, 180)",136.8320137979413
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,6,#b9b9b9,185,185,185,"(346, 132, 358, 137)",178.40123317959436
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,7,#bcbcbc,188,188,188,"(551, 168, 568, 177)",183.597385602301
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,8,#b1b1b1,177,177,177,"(252, 133, 264, 137)",164.54482671904336
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,9,#ababab,171,171,171,"(157, 134, 169, 138)",154.1525218736301
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,10,#c3c3c3,195,195,195,"(442, 131, 454, 136)",195.72174125528312
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,11,#b9b9b9,185,185,185,"(632, 130, 644, 135)",178.40123317959436
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,12,#bebebe,190,190,190,"(537, 131, 550, 136)",187.06148721743875
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,0,#adadad,173,173,173,"(172, 171, 187, 179)",157.61662348876783
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,1,#b5b5b5,181,181,181,"(266, 170, 282, 178)",171.47302994931886
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,2,#bababa,186,186,186,"(361, 170, 376, 178)",180.13328398716322
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,3,#b3b3b3,179,179,179,"(646, 168, 662, 176)",168.0089283341811
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,4,#c2c2c2,194,194,194,"(456, 169, 472, 177)",193.98969044771425
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,5,#bdbdbd,189,189,189,"(346, 132, 358, 137)",185.32943640986986
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,6,#bdbdbd,189,189,189,"(551, 168, 568, 177)",185.32943640986986
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,7,#9c9c9c,156,156,156,"(77, 172, 93, 180)",128.17175976009693
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,8,#bdbdbd,189,189,189,"(632, 131, 644, 136)",185.32943640986986
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,9,#c1c1c1,193,193,193,"(537, 131, 549, 136)",192.25763964014538
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,10,#bebebe,190,190,190,"(442, 132, 454, 137)",187.06148721743875
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,11,#b5b5b5,181,181,181,"(252, 133, 264, 138)",171.47302994931886
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,12,#bbbbbb,187,187,187,"(348, 360, 360, 365)",181.86533479473212
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,13,#bdbdbd,189,189,189,"(159, 360, 171, 366)",185.32943640986986
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,14,#adadad,173,173,173,"(157, 134, 170, 139)",157.61662348876783
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,15,#bababa,186,186,186,"(538, 359, 551, 365)",180.13328398716322
251107_231856_0000096816_CAM1_NG_bmp.rf.8a4209bd5b7e9985db3cb9cf760e63d9.jpg,incorrect qblock,16,#bdbdbd,189,189,189,"(727, 131, 739, 136)",185.32943640986986
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,0,#acacac,172,172,172,"(172, 171, 187, 179)",155.88457268119896
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 170, 281, 178)",169.74097914175
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,2,#bfbfbf,191,191,191,"(456, 169, 472, 177)",188.79353802500762
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,3,#bbbbbb,187,187,187,"(646, 167, 662, 175)",181.86533479473212
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,4,#a8a8a8,168,168,168,"(78, 172, 93, 180)",148.95636945092346
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,5,#b6b6b6,182,182,182,"(361, 170, 376, 178)",173.20508075688772
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,6,#b7b7b7,183,183,183,"(347, 132, 359, 137)",174.9371315644566
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,7,#c0c0c0,192,192,192,"(442, 131, 454, 136)",190.5255888325765
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,8,#bfbfbf,191,191,191,"(551, 168, 568, 176)",188.79353802500762
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,9,#a9a9a9,169,169,169,"(157, 134, 169, 138)",150.68842025849233
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,10,#b0b0b0,176,176,176,"(252, 133, 264, 137)",162.81277591147446
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,11,#bbbbbb,187,187,187,"(537, 131, 550, 136)",181.86533479473212
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,12,#b9b9b9,185,185,185,"(632, 130, 644, 135)",178.40123317959436
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,0,#404040,64,64,64,"(172, 289, 188, 297)",31.176914536239792
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,1,#4d4d4d,77,77,77,"(265, 61, 281, 70)",8.660254037844387
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,2,#444444,68,68,68,"(171, 62, 186, 70)",24.24871130596428
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,3,#3c3c3c,60,60,60,"(77, 63, 92, 71)",38.1051177665153
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,4,#4d4d4d,77,77,77,"(550, 59, 566, 67)",8.660254037844387
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,5,#535353,83,83,83,"(266, 288, 282, 297)",1.7320508075688772
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,6,#3b3b3b,59,59,59,"(77, 289, 93, 297)",39.83716857408418
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,8,#555555,85,85,85,"(646, 286, 662, 295)",5.196152422706632
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,9,#5a5a5a,90,90,90,"(645, 58, 662, 67)",13.856406460551018
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,10,#4a4a4a,74,74,74,"(361, 288, 377, 296)",13.856406460551018
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,11,#464646,70,70,70,"(455, 60, 471, 68)",20.784609690826528
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,12,#535353,83,83,83,"(456, 287, 472, 296)",1.7320508075688772
251015_020553_0000434679_CAM1_OK_bmp.rf.ed43b9b147b5334159e1b677dfcf7b7b.jpg,qblock,14,#4d4d4d,77,77,77,"(551, 287, 568, 296)",8.660254037844387
