image_name,class_name,block_index,hex_color,r,g,b,coords
251107_232306_0000097645_CAM1_NG_bmp.rf.e8bdcbf23d7ffec7093ddef58b464c03.jpg,incorrect qblock,12,#bcbcbc,188,188,188,"(536, 131, 549, 136)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,0,#b9b9b9,185,185,185,"(266, 170, 281, 178)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,1,#b8b8b8,184,184,184,"(646, 167, 662, 176)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,2,#b0b0b0,176,176,176,"(172, 171, 187, 179)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,3,#bfbfbf,191,191,191,"(456, 169, 472, 177)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,4,#bfbfbf,191,191,191,"(552, 168, 568, 176)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,5,#a5a5a5,165,165,165,"(77, 172, 93, 181)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,6,#b4b4b4,180,180,180,"(632, 130, 645, 135)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,7,#b7b7b7,183,183,183,"(361, 170, 376, 178)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,8,#b4b4b4,180,180,180,"(251, 133, 264, 137)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,9,#bbbbbb,187,187,187,"(346, 132, 358, 137)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,10,#bababa,186,186,186,"(442, 132, 454, 136)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,11,#adadad,173,173,173,"(157, 134, 169, 138)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,12,#b7b7b7,183,183,183,"(727, 130, 739, 135)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,13,#bbbbbb,187,187,187,"(537, 131, 549, 136)"
251107_232044_0000097173_CAM1_NG_bmp.rf.b8950a01826e83c85d9833cc49a77676.jpg,incorrect qblock,14,#b7b7b7,183,183,183,"(159, 360, 171, 366)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(646, 167, 662, 175)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,1,#b9b9b9,185,185,185,"(266, 170, 281, 178)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,2,#aaaaaa,170,170,170,"(77, 171, 93, 180)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,3,#c6c6c6,198,198,198,"(551, 167, 568, 176)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,4,#b4b4b4,180,180,180,"(172, 170, 187, 179)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,5,#c9c9c9,201,201,201,"(456, 168, 472, 176)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,6,#b8b8b8,184,184,184,"(251, 132, 263, 137)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,7,#afafaf,175,175,175,"(157, 133, 169, 137)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,8,#c1c1c1,193,193,193,"(361, 169, 376, 177)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,9,#bebebe,190,190,190,"(441, 131, 454, 135)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,10,#b4b4b4,180,180,180,"(346, 132, 358, 136)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,11,#b6b6b6,182,182,182,"(632, 130, 645, 135)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,12,#c6c6c6,198,198,198,"(536, 130, 549, 136)"
251107_232103_0000097235_CAM1_NG_bmp.rf.2247ce984c2c55c5dd109c09b50b7e09.jpg,incorrect qblock,13,#bebebe,190,190,190,"(727, 129, 739, 134)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,3,#4d4d4d,77,77,77,"(555, 289, 571, 297)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,4,#555555,85,85,85,"(460, 289, 476, 298)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,5,#595959,89,89,89,"(81, 290, 98, 299)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,7,#646464,100,100,100,"(270, 289, 286, 298)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,9,#616161,97,97,97,"(365, 289, 382, 298)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,incorrect qblock,10,#8a8a8a,138,138,138,"(348, 24, 363, 32)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,11,#646464,100,100,100,"(650, 287, 667, 296)"
251010_114738_0000080381_CAM1_NG_bmp.rf.8220d6986c5e29e679c6b1a7b866419c.jpg,qblock,12,#5d5d5d,93,93,93,"(175, 290, 192, 299)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,0,#b4b4b4,180,180,180,"(266, 171, 281, 179)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,1,#b3b3b3,179,179,179,"(646, 168, 662, 177)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,2,#aeaeae,174,174,174,"(172, 172, 187, 180)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,3,#b6b6b6,182,182,182,"(552, 169, 568, 177)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,4,#b0b0b0,176,176,176,"(632, 131, 644, 136)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,5,#bbbbbb,187,187,187,"(361, 170, 376, 178)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,6,#bebebe,190,190,190,"(456, 170, 472, 178)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,7,#a8a8a8,168,168,168,"(77, 172, 93, 181)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,8,#b7b7b7,183,183,183,"(727, 131, 739, 136)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,9,#b3b3b3,179,179,179,"(346, 133, 358, 137)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,10,#c1c1c1,193,193,193,"(441, 132, 454, 136)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,11,#b6b6b6,182,182,182,"(251, 133, 263, 138)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,12,#b1b1b1,177,177,177,"(254, 361, 265, 365)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,13,#b4b4b4,180,180,180,"(159, 360, 171, 366)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,14,#bdbdbd,189,189,189,"(537, 131, 549, 136)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,15,#bbbbbb,187,187,187,"(538, 359, 551, 365)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,16,#bbbbbb,187,187,187,"(348, 360, 360, 365)"
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,17,#b3b3b3,179,179,179,"(157, 134, 169, 138)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,1,#4d4d4d,77,77,77,"(646, 286, 662, 295)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,4,#525252,82,82,82,"(645, 59, 661, 68)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,5,#505050,80,80,80,"(171, 62, 186, 71)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,7,#4b4b4b,75,75,75,"(456, 287, 472, 295)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,8,#595959,89,89,89,"(265, 61, 281, 71)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,9,#494949,73,73,73,"(266, 288, 282, 296)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,10,#5d5d5d,93,93,93,"(550, 59, 567, 68)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,13,#565656,86,86,86,"(455, 60, 472, 69)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,14,#505050,80,80,80,"(361, 287, 377, 296)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,16,#4c4c4c,76,76,76,"(360, 61, 376, 70)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,17,#343434,52,52,52,"(77, 64, 92, 72)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,18,#484848,72,72,72,"(172, 288, 188, 297)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,19,#414141,65,65,65,"(77, 288, 93, 297)"
251015_020546_0000434654_CAM1_OK_bmp.rf.b53df37691e879b8b57d114730da221d.jpg,qblock,22,#555555,85,85,85,"(551, 286, 568, 295)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(646, 167, 662, 176)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,1,#b6b6b6,182,182,182,"(266, 170, 281, 178)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,2,#bebebe,190,190,190,"(551, 168, 568, 176)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,3,#afafaf,175,175,175,"(172, 171, 187, 179)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,4,#b6b6b6,182,182,182,"(632, 131, 644, 136)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,5,#bababa,186,186,186,"(361, 170, 376, 177)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,6,#9f9f9f,159,159,159,"(77, 172, 93, 180)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,7,#c4c4c4,196,196,196,"(456, 169, 472, 177)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,8,#b9b9b9,185,185,185,"(346, 132, 358, 137)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,9,#bebebe,190,190,190,"(726, 130, 739, 135)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,10,#bdbdbd,189,189,189,"(441, 132, 454, 136)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,11,#b2b2b2,178,178,178,"(251, 133, 263, 138)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,12,#a6a6a6,166,166,166,"(157, 134, 169, 138)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,13,#bababa,186,186,186,"(159, 360, 171, 366)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,14,#c0c0c0,192,192,192,"(536, 131, 549, 136)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,15,#b0b0b0,176,176,176,"(253, 361, 265, 365)"
251107_231855_0000096813_CAM1_NG_bmp.rf.fc1bf51878a8cd7d0628adb1ec799072.jpg,incorrect qblock,16,#bbbbbb,187,187,187,"(538, 359, 551, 365)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,0,#b9b9b9,185,185,185,"(646, 167, 662, 176)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,1,#b8b8b8,184,184,184,"(266, 170, 281, 178)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,2,#a8a8a8,168,168,168,"(77, 171, 93, 180)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,3,#b6b6b6,182,182,182,"(172, 170, 188, 179)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,4,#bebebe,190,190,190,"(552, 168, 568, 176)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,5,#c1c1c1,193,193,193,"(361, 169, 376, 177)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,6,#c2c2c2,194,194,194,"(456, 169, 472, 177)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,7,#b7b7b7,183,183,183,"(632, 130, 645, 135)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,8,#b0b0b0,176,176,176,"(252, 133, 264, 137)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,9,#b3b3b3,179,179,179,"(442, 132, 454, 136)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,10,#bababa,186,186,186,"(346, 132, 358, 136)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,11,#b1b1b1,177,177,177,"(158, 133, 169, 138)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,12,#b8b8b8,184,184,184,"(727, 130, 739, 135)"
251107_232141_0000097362_CAM1_NG_bmp.rf.839e32ba37645cdd1e00c49f9fa3e364.jpg,incorrect qblock,13,#bdbdbd,189,189,189,"(537, 131, 549, 136)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,0,#535353,83,83,83,"(268, 309, 284, 317)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,1,#535353,83,83,83,"(458, 308, 474, 316)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,4,#575757,87,87,87,"(647, 80, 663, 89)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,5,#5d5d5d,93,93,93,"(457, 81, 473, 90)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,10,#575757,87,87,87,"(266, 83, 283, 91)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,11,#505050,80,80,80,"(552, 81, 567, 89)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,12,#5b5b5b,91,91,91,"(363, 308, 379, 317)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,13,#525252,82,82,82,"(648, 307, 664, 315)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,16,#565656,86,86,86,"(362, 82, 377, 90)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,18,#4f4f4f,79,79,79,"(174, 309, 189, 317)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,21,#4f4f4f,79,79,79,"(172, 84, 188, 92)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,22,#494949,73,73,73,"(553, 308, 569, 316)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,25,#404040,64,64,64,"(78, 85, 94, 93)"
251010_125635_0000080763_CAM1_NG_bmp.rf.d94051ba3008c05664221b13aeaa9ede.jpg,qblock,26,#484848,72,72,72,"(79, 309, 95, 318)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,0,#b5b5b5,181,181,181,"(646, 167, 662, 175)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 170, 281, 178)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,2,#a9a9a9,169,169,169,"(77, 171, 93, 180)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,3,#bebebe,190,190,190,"(361, 169, 376, 177)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,4,#b8b8b8,184,184,184,"(552, 168, 568, 176)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,5,#b6b6b6,182,182,182,"(172, 170, 188, 179)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,6,#bcbcbc,188,188,188,"(251, 132, 263, 137)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,7,#bdbdbd,189,189,189,"(457, 169, 472, 176)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,8,#bbbbbb,187,187,187,"(442, 131, 454, 136)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,9,#b5b5b5,181,181,181,"(157, 133, 169, 138)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,10,#b6b6b6,182,182,182,"(346, 132, 358, 136)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,11,#b3b3b3,179,179,179,"(632, 130, 645, 135)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,12,#bfbfbf,191,191,191,"(536, 131, 549, 136)"
251107_232237_0000097550_CAM1_NG_bmp.rf.44c996fd4c408e81b9e8edf38949a1ea.jpg,incorrect qblock,13,#b6b6b6,182,182,182,"(727, 130, 739, 135)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,0,#5f5f5f,95,95,95,"(647, 89, 664, 98)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,1,#585858,88,88,88,"(267, 92, 283, 101)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,3,#4f4f4f,79,79,79,"(649, 318, 665, 326)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,6,#5b5b5b,91,91,91,"(268, 320, 285, 329)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,7,#505050,80,80,80,"(457, 91, 473, 99)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,11,#535353,83,83,83,"(459, 319, 475, 328)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,15,#4f4f4f,79,79,79,"(363, 320, 379, 328)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,16,#5b5b5b,91,91,91,"(362, 91, 378, 100)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,17,#494949,73,73,73,"(554, 319, 570, 327)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,20,#545454,84,84,84,"(174, 320, 190, 329)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,21,#585858,88,88,88,"(552, 90, 569, 99)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,22,#474747,71,71,71,"(80, 320, 96, 329)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,23,#424242,66,66,66,"(79, 94, 95, 103)"
251010_124906_0000080555_CAM1_NG_bmp.rf.bc8b7edfdb1964fd320a033366770542.jpg,qblock,24,#515151,81,81,81,"(173, 93, 189, 102)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(266, 170, 281, 178)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,1,#b9b9b9,185,185,185,"(646, 167, 662, 176)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,2,#aeaeae,174,174,174,"(172, 171, 187, 179)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,3,#bfbfbf,191,191,191,"(551, 168, 568, 176)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,4,#a0a0a0,160,160,160,"(77, 172, 93, 180)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,5,#b9b9b9,185,185,185,"(361, 170, 376, 177)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,6,#c1c1c1,193,193,193,"(456, 169, 472, 177)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,7,#b0b0b0,176,176,176,"(251, 133, 264, 137)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,8,#bababa,186,186,186,"(632, 130, 644, 135)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,9,#bebebe,190,190,190,"(442, 131, 454, 136)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,10,#bbbbbb,187,187,187,"(346, 132, 358, 136)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,11,#b4b4b4,180,180,180,"(157, 133, 169, 138)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,12,#b6b6b6,182,182,182,"(727, 130, 739, 135)"
251107_232600_0000098221_CAM1_NG_bmp.rf.4b6cc54b2b2254bed086e2010ac29519.jpg,incorrect qblock,13,#b4b4b4,180,180,180,"(537, 131, 549, 136)"
251107_231942_0000096967_CAM1_NG_bmp.rf.525cf4c0e5095cc9e7cd8833a273f2f9.jpg,incorrect qblock,0,#b5b5b5,181,181,181,"(266, 170, 281, 178)"
